ID_PENJUALAN,TANGGAL,KODE_BARANG,NAMA_BARANG,QTY,HARGASATUAN,UTILITY
30996,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.091,7300.091
27400,2010-11-10 10:06:36,013077,MINYAK GRG RESTO 225ML,1.0,2750.0,2750.0
9474,2010-01-01 00:00:00,006019,GULA PASIR 1KG,1.0,9800.0,9800.0
9728,2010-01-01 00:00:00,0210068,NEO MILD 16S,1.0,6500.0,6500.0
9728,2010-01-01 00:00:00,0120309,YAKULT,1.0,1300.032,1300.032
16968,2010-09-09 20:00:35,0070265,NICE FACIAL 250S,1.0,7500.0,7500.0
36280,2010-11-11 01:13:46,0120380,TEKITA APPLE 200ML,1.0,700.0,700.0
45318,2010-05-12 05:00:17,4303767,AL FAUZAN PARFUM 12000,1.0,12000.0,12000.0
12874,2010-01-01 00:00:00,0120077,YOU C1000 LEMON 140ML,1.0,4500.0,4500.0
12874,2010-01-01 00:00:00,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
33290,2010-01-11 11:57:33,4303547,PULPY TROPICAL 350ML,1.0,5500.0,5500.0
4581,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
12152,2010-01-01 00:00:00,0210042,MARLBORO LIGHTS PUTIH20S,1.0,10800.0,10800.0
12152,2010-01-01 00:00:00,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
7742,2010-08-08 09:13:04,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
7742,2010-08-08 09:13:04,0211234,SAMPOERNA KRETEK 12S,1.0,6400.0,6400.0
7742,2010-08-08 09:13:04,0110011,INDOMIE AYAM BWNG 69G,1.0,1200.0,1200.0
7742,2010-08-08 09:13:04,0180012,KISPRAY SIGERIS 318ML/BTL,1.0,8400.0,8400.0
7742,2010-08-08 09:13:04,0120072,KRATINGDAENG 150ML,1.0,3500.0,3500.0
20822,2010-01-01 00:00:00,0110014,INDOMIE SOTO MIE 70G,1.0,1250.0,1250.0
9475,2010-01-01 00:00:00,0210067,BINTANG BUANA KRETEK 12S,1.0,4173.75,4173.75
4582,2010-01-01 00:00:00,0070262,NICE BATHROOM T ROLL,1.0,2200.0,2200.0
9729,2010-01-01 00:00:00,0210036,LA LIGHTS 16S,1.0,9299.61,9299.61
7408,2010-06-08 23:39:37,0070790,MOTHERLAND BAGELAN JUMBO,1.0,6500.06,6500.06
4583,2010-01-01 00:00:00,0210027,MARLBORO FILTER MERAH20S,1.0,10799.76,10799.76
23276,2010-01-01 00:00:00,0120302,VITAZONE GRAPEBERRY480ML,1.0,2750.0,2750.0
4241,2010-01-01 00:00:00,0070525,MAMA LEMON LIME 400ML,1.0,6100.0,6100.0
4241,2010-01-01 00:00:00,0240230,EMERON SHP GINSENG 100ML,1.0,3300.0,3300.0
4241,2010-01-01 00:00:00,0190139,BAGUS EXCELLENT WITHCASE,1.0,12500.0,12500.0
4241,2010-01-01 00:00:00,0260043,FORMULA TB DSCVR EXTREM,1.0,6400.0,6400.0
4241,2010-01-01 00:00:00,0240752,LIFEBOUY BW ACTIV FRESH 250ML,1.0,8800.0,8800.0
4241,2010-01-01 00:00:00,0170006,SUPER PEL PL LEM 400ML/R,1.0,3400.0,3400.0
4241,2010-01-01 00:00:00,0230102,RINSO ANTI NODA 900G,1.0,9800.0,9800.0
4241,2010-01-01 00:00:00,041001,TUTUP GLS+CAWAN,1.0,13200.0,13200.0
4241,2010-01-01 00:00:00,0190144,DAHLIA KAMPER 6 PC,1.0,11600.0,11600.0
4241,2010-01-01 00:00:00,0070514,SWALLOW S.109 TOILET,1.0,10200.0,10200.0
4241,2010-01-01 00:00:00,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
4241,2010-01-01 00:00:00,0070719,MOTHERLAND KOTAK/CREAM KEJU,1.0,6500.06,6500.06
16279,2010-07-09 22:59:38,0210013,CLAS MILD 12S,1.0,6900.0,6900.0
12875,2010-01-01 00:00:00,0340003,WALLS PADDLE CHO MAGMA 60ML,1.0,2000.0,2000.0
16279,2010-07-09 22:59:38,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
16279,2010-07-09 22:59:38,0200435,DELFI TOP STROWBERY 11G,1.0,500.0,500.0
32834,2010-01-01 00:00:00,0280198,SEA CRUNCH UDANG MNS15G,1.0,1000.0,1000.0
7743,2010-08-08 09:16:33,0070683,AQUA BOX 240ML,1.0,17500.0,17500.0
32834,2010-01-01 00:00:00,0120111,TEBS 330ML/KLG,1.0,3500.0,3500.0
34464,2010-05-11 13:40:32,0210069,RED MILD MENTHOL 16S,1.0,6200.0,6200.0
27984,2010-01-01 00:00:00,0300093,BENDERA COKLAT 190ML/BTL,1.0,2500.0,2500.0
26245,2010-07-10 17:52:02,0280382,FRENCH FRISH 60G,1.0,3500.0,3500.0
4492,2010-01-01 00:00:00,0070743,RACUN PEMBASMI TIKUS,1.0,14999.95,14999.95
18828,2010-01-01 00:00:00,0120332,ISOTONIK PWRD GRAPE500ML,1.0,3500.0,3500.0
18113,2010-12-09 22:07:28,0120464,FANTA VIT C JERUK LEMON 1.5L,1.0,11412.3511,11412.3511
7412,2010-07-08 00:02:47,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
18113,2010-12-09 22:07:28,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
18828,2010-01-01 00:00:00,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
18828,2010-01-01 00:00:00,0200195,HEXOS MINT,1.0,1300.0,1300.0
7744,2010-08-08 09:17:01,0070735,GAS 3KG,1.0,12999.99,12999.99
14908,2010-03-09 21:48:31,0120214,CAP BADAK LP 200ML,1.0,2800.0,2800.0
10263,2010-01-01 00:00:00,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
10263,2010-01-01 00:00:00,0211234,SAMPOERNA KRETEK 12S,1.0,6400.0,6400.0
4493,2010-01-01 00:00:00,0070718,MOTHERLAND SEMIR,1.0,6000.0,6000.0
11586,2010-01-01 00:00:00,0230046,DANGDUT JERUK 320G,1.0,2000.0,2000.0
4494,2010-01-01 00:00:00,0070585,PLASTIK ROCKET 1/2 ONS,1.0,500.0,500.0
20824,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,12999.99,12999.99
25063,2010-03-10 14:48:48,0050069,INDOFOOD SAUS TOMAT140ML,1.0,3900.0,3900.0
27984,2010-01-01 00:00:00,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
42572,2010-01-01 00:00:00,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
23277,2010-01-01 00:00:00,0210062,GUDANG GARAM PROFS 16S,1.0,9000.0,9000.0
6202,2010-02-08 18:24:45,0120169,SPRITE 250ML KLG,1.0,3999.9083,3999.9083
6202,2010-02-08 18:24:45,0040424,GERY CHOCOLATOS MINI 30G,1.0,1100.0,1100.0
6202,2010-02-08 18:24:45,0200363,ALPENLIEBE STROWBERY41G,1.0,1950.0,1950.0
18722,2010-01-01 00:00:00,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
18722,2010-01-01 00:00:00,0210066,BINTANG BUANA FILTER 12S,1.0,4900.0,4900.0
7414,2010-07-08 00:08:13,0210064,SURYA PROMILD 16S,1.0,6545.236,6545.236
4242,2010-01-01 00:00:00,0070772,BISKUIT SELIMUT 14G,1.0,500.0,500.0
4242,2010-01-01 00:00:00,0200345,TIM TAM LONG CHOCO VAN20G,1.0,500.0,500.0
15998,2010-07-09 11:13:33,0070735,GAS 3KG,1.0,12999.99,12999.99
15998,2010-07-09 11:13:33,0240719,GIV PAPAYA KTK 80G,1.0,1400.0,1400.0
12877,2010-01-01 00:00:00,029204,DOMESTOS NOMOS PROTEC 5X25G,1.0,2100.0,2100.0
15998,2010-07-09 11:13:33,0070748,PERMEN,1.0,100.0,100.0
18722,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
39663,2010-01-01 00:00:00,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
41026,2010-01-01 00:00:00,0120072,KRATINGDAENG 150ML,1.0,3500.0,3500.0
12153,2010-01-01 00:00:00,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
12153,2010-01-01 00:00:00,007804,MURNI RASA KUPING GAJAH,1.0,4100.0,4100.0
12153,2010-01-01 00:00:00,007833,MURNI RASA PANG PANG,1.0,3200.0,3200.0
27036,2010-10-10 06:29:25,0070262,NICE BATHROOM T ROLL,1.0,2200.0,2200.0
27036,2010-10-10 06:29:25,0260005,ORAL B SHINY CLEAN SOFT,1.0,2500.0,2500.0
27036,2010-10-10 06:29:25,0240694,LIFEBUOY SHP TOTALP 85G,1.0,1750.0,1750.0
7415,2010-07-08 00:17:58,0210030,DJARUM SUPER 12S,1.0,8500.016,8500.016
27036,2010-10-10 06:29:25,0240133,PEPSODENT 75G,1.0,3000.0,3000.0
25065,2010-03-10 14:52:48,0120377,NU APPLE EC 330ML,1.0,4000.0,4000.0
9734,2010-01-01 00:00:00,0210021,SAMPOERNA AMILD 12S,1.0,7663.6872,7663.6872
16969,2010-09-09 20:01:19,0120163,ABC MR JUSSIE JRK 200ML,1.0,1400.0,1400.0
15999,2010-07-09 11:16:53,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
7416,2010-07-08 00:31:12,0210070,RED MILD 16S,1.0,6200.0,6200.0
12154,2010-01-01 00:00:00,0210042,MARLBORO LIGHTS PUTIH20S,1.0,10800.0,10800.0
4245,2010-01-01 00:00:00,0210034,LA LIGHTS 12S,1.0,6953.54,6953.54
4245,2010-01-01 00:00:00,00003,KOREK API SUPER MATCH,1.0,200.0,200.0
26246,2010-07-10 17:53:00,0070712,STAR MILD HIJAU 16S,1.0,9000.0,9000.0
9476,2010-01-01 00:00:00,0070717,MOTHERLAND SOBEK SPECIAL,1.0,4999.95,4999.95
7747,2010-08-08 09:27:05,0070720,MOTHERLAND ROTI TAWAR,1.0,5999.76,5999.76
7747,2010-08-08 09:27:05,0070794,BETTER PACK ISI9 20G,1.0,5600.0,5600.0
9476,2010-01-01 00:00:00,0070722,ANEKA BOGA PIZZA,1.0,3000.0,3000.0
27036,2010-10-10 06:29:25,0070258,CHARM BODY F ACTSLIM20P,1.0,7300.0,7300.0
29300,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5500.0,5500.0
29300,2010-01-01 00:00:00,0040167,GERY PIRAMID CHO 12G,1.0,550.0,550.0
9735,2010-01-01 00:00:00,0210062,GUDANG GARAM PROFS 16S,1.0,9000.138,9000.138
30593,2010-01-01 00:00:00,0130054,HEMART 1000ML/REFF,1.0,10000.0,10000.0
30593,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
39607,2010-01-01 00:00:00,0080051,TEH TJATOET ISTIMEWA80G,1.0,3600.0,3600.0
39607,2010-01-01 00:00:00,006021,GULA PASIR 1/2 KG,1.0,5500.0,5500.0
45026,2010-04-12 13:59:07,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
27985,2010-01-01 00:00:00,007468,FEMINA NEW,1.0,1000.0,1000.0
18115,2010-12-09 22:13:13,0210027,MARLBORO FILTER MERAH20S,1.0,11000.0,11000.0
18115,2010-12-09 22:13:13,016,KOREK TOKAI,1.0,2000.0,2000.0
7749,2010-08-08 09:30:19,0300147,INDOMILK COKLAT195ML,1.0,2500.0,2500.0
16280,2010-07-09 23:01:02,00232,CLAS MILD MENTHOL 16'S,1.0,8999.74,8999.74
16280,2010-07-09 23:01:02,0210004,WISMILAK DIPLOMAT 12S,1.0,8500.0,8500.0
16280,2010-07-09 23:01:02,016,KOREK TOKAI,1.0,1923.12,1923.12
9477,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
9736,2010-01-01 00:00:00,0210029,SAMPOERNA AVOLUT MENT16S,1.0,10000.375,10000.375
18723,2010-01-01 00:00:00,0070748,PERMEN,1.0,100.0,100.0
20825,2010-01-01 00:00:00,0240216,CIPTADENT S WHITE 105GR,1.0,4000.0,4000.0
20825,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,12999.99,12999.99
14909,2010-03-09 21:54:59,0101229,CITRA HAZ LASTING COOL SNOW40G,1.0,9400.0,9400.0
10267,2010-01-01 00:00:00,0330015,CLUB 600ML,1.0,1200.0,1200.0
12155,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8500.0,8500.0
7752,2010-08-08 09:38:11,0120309,YAKULT,1.0,1300.032,1300.032
4495,2010-01-01 00:00:00,0120299,VITAZONE CITRUS 480ML,1.0,2750.0,2750.0
4495,2010-01-01 00:00:00,0120348,MIZONE LYCHEE LEMON 500ML,1.0,3000.0,3000.0
12155,2010-01-01 00:00:00,0210007,GUDANG GARAM SURYA PREMIUM 12S,1.0,8000.0,8000.0
7417,2010-07-08 00:32:59,0160008,CB GENT CARE PWD 50G,1.0,2500.0,2500.0
7417,2010-07-08 00:32:59,0240048,REJOICE SHP FML 80ML,1.0,5140.0,5140.0
36929,2010-12-11 23:09:38,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
35772,2010-09-11 14:49:17,0280018,PIATTOS KEJU 14G,1.0,1000.0,1000.0
10268,2010-01-01 00:00:00,030306,LACTONA 1 200G,1.0,15500.0,15500.0
18116,2010-12-09 22:16:25,0210045,LA LIGHTS MENTHOL 16S,1.0,9300.0,9300.0
26247,2010-07-10 17:56:08,4303296,UNO MILD 16 ,1.0,6300.0,6300.0
23278,2010-01-01 00:00:00,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
23278,2010-01-01 00:00:00,0120374,NU GREEN TEA ORIGINAL330ML,1.0,3500.0,3500.0
36281,2010-11-11 01:17:33,0120067,YOU C1000 ORANGE 500ML,1.0,6000.0,6000.0
44804,2010-03-12 20:58:58,0290202,DOMESTOS NOMOS PROT LAVC50G,1.0,2650.0,2650.0
44937,2010-04-12 09:10:23,0070712,STAR MILD HIJAU 16S,1.0,9000.0,9000.0
41172,2010-01-01 00:00:00,430186,ROD'S MILD 16,1.0,5400.0,5400.0
7418,2010-07-08 00:36:39,0210066,BINTANG BUANA FILTER 12S,1.0,4800.168,4800.168
20219,2010-01-01 00:00:00,0070601,ANEKA BOGA PISANG KEJU,1.0,2000.0,2000.0
20219,2010-01-01 00:00:00,0070714,ANEKA BOGA ROTI MANIS,1.0,1500.0,1500.0
10269,2010-01-01 00:00:00,0210070,RED MILD 16S,1.0,6265.72,6265.72
20219,2010-01-01 00:00:00,0120391,NU GREEN TEA KURMA 500ML,1.0,4000.0,4000.0
20219,2010-01-01 00:00:00,0300131,ULTRA MINI STRAW 125ML,1.0,2000.0,2000.0
7754,2010-08-08 10:00:21,0070735,GAS 3KG,1.0,12999.99,12999.99
18117,2010-12-09 22:16:52,0210021,SAMPOERNA AMILD 12S,1.0,7600.0,7600.0
16001,2010-07-09 11:22:04,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
16001,2010-07-09 11:22:04,0070735,GAS 3KG,1.0,12999.99,12999.99
4497,2010-01-01 00:00:00,]012519,SPRITE 1L,1.0,8500.0,8500.0
16001,2010-07-09 11:22:04,0351002,NACHI ISOLASI BENING,1.0,540.0,540.0
9737,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
12156,2010-01-01 00:00:00,0210046,SAMPOERNA AVOLUT RED16S,1.0,10000.0,10000.0
12156,2010-01-01 00:00:00,0120059,POCARI KLG 330ML,1.0,4800.0,4800.0
9738,2010-01-01 00:00:00,0260041,FORMULA TB X-TRA CLEAN,1.0,2000.0,2000.0
4247,2010-01-01 00:00:00,0240134,PEPSODENT 190G,1.0,6000.0,6000.0
4247,2010-01-01 00:00:00,00212,QTELA KEJU PANGGANG 185G,1.0,8800.0,8800.0
4247,2010-01-01 00:00:00,0120285,BEE JELLY 100ML,1.0,3400.0,3400.0
7419,2010-07-08 00:59:25,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
7419,2010-07-08 00:59:25,0210070,RED MILD 16S,1.0,6200.0,6200.0
14910,2010-03-09 21:56:00,0070720,MOTHERLAND ROTI TAWAR,1.0,5999.76,5999.76
16797,2010-09-09 14:52:28,0240148,CLOSE UP GREEN 65G,1.0,4000.0,4000.0
7757,2010-08-08 10:04:48,0060007,GULAKU PREMIUM 1KG,1.0,12500.0,12500.0
16797,2010-09-09 14:52:28,0030020,SASA AYAM SPESIAL 40G,1.0,2000.0,2000.0
11589,2010-01-01 00:00:00,0120205,FRESTEA GREEN 500ML,1.0,4545.5667,4545.5667
33809,2010-02-11 23:36:46,0270075,SGM 3 MADU 150GR,1.0,10500.49,10500.49
32264,2010-01-01 00:00:00,005188,BANGO 85ML,1.0,2150.0,2150.0
23280,2010-01-01 00:00:00,0070743,RACUN PEMBASMI TIKUS,1.0,14999.9499,14999.9499
32264,2010-01-01 00:00:00,0130054,HEMART 1000ML/REFF,1.0,10000.0,10000.0
4498,2010-01-01 00:00:00,0210008,GUDANG GARAM SURYA 16S,1.0,10488.852,10488.852
4250,2010-01-01 00:00:00,0210027,MARLBORO FILTER MERAH20S,1.0,10799.76,10799.76
29303,2010-01-01 00:00:00,0210067,BINTANG BUANA KRETEK 12S,1.0,4200.0,4200.0
18725,2010-01-01 00:00:00,0210009,GUDANG GARAM FILTER 12S,1.0,8500.0,8500.0
18725,2010-01-01 00:00:00,016,KOREK TOKAI,1.0,2000.0,2000.0
20826,2010-01-01 00:00:00,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
16002,2010-07-09 11:35:15,0070743,RACUN PEMBASMI TIKUS,1.0,14999.95,14999.95
20826,2010-01-01 00:00:00,0340062,WALLS PADDLE P RAINBOW PEAK 60,1.0,2000.0,2000.0
7759,2010-08-08 10:09:31,0070786,PLASTIK KRESEK APOLO 57 KNG TGG,1.0,2220.0,2220.0
32264,2010-01-01 00:00:00,4303431,YOWIE PERMEN LOLLI,1.0,500.0,500.0
35225,2010-07-11 21:13:19,007454,MODERN NEW 125G,1.0,7700.0,7700.0
33292,2010-01-11 12:00:01,0300242,VITAMILK JERUK 60ML,1.0,1000.0,1000.0
22339,2010-01-01 00:00:00,0351002,NACHI ISOLASI BENING,1.0,540.0,540.0
11591,2010-01-01 00:00:00,0210027,MARLBORO FILTER MERAH20S,1.0,10800.0,10800.0
20220,2010-01-01 00:00:00,0210074,BENTOEL BIRU 12,1.0,7200.0,7200.0
4251,2010-01-01 00:00:00,0120309,YAKULT,1.0,1400.043,1400.043
7761,2010-08-08 10:14:38,0210045,LA LIGHTS MENTHOL 16S,1.0,9373.2,9373.2
16003,2010-07-09 11:35:53,0070860,AGUARIA BOX 240ML,1.0,14500.0,14500.0
12158,2010-01-01 00:00:00,0210048,DJI SAM SOE KRETEK 16,1.0,11000.0,11000.0
11592,2010-01-01 00:00:00,014140,MULTISARI KELNGKENG 100ML,1.0,14790.0,14790.0
4253,2010-01-01 00:00:00,0210070,RED MILD 16S,1.0,6200.0,6200.0
4499,2010-01-01 00:00:00,006021,GULA PASIR 1/2 KG,1.0,5000.0,5000.0
4499,2010-01-01 00:00:00,0080057,KAPAL API SPECIAL 30G/S,1.0,1800.015,1800.015
10274,2010-01-01 00:00:00,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
4258,2010-01-01 00:00:00,034112,NEWERA 9,1.0,8000.0,8000.0
7421,2010-07-08 01:07:01,0210067,BINTANG BUANA KRETEK 12S,1.0,4173.75,4173.75
7421,2010-07-08 01:07:01,00003,KOREK API SUPER MATCH,1.0,143.75,143.75
10274,2010-01-01 00:00:00,0280219,TIC TAC PTH 1009,1.0,2100.0,2100.0
30097,2010-01-01 00:00:00,0280254,TARO NET SEAWEED 10G,1.0,975.0,975.0
30097,2010-01-01 00:00:00,0300126,ULTRA MILK FC 200ML,1.0,3000.0,3000.0
30097,2010-01-01 00:00:00,0330011,AQUA 600ML 24 D 11000,1.0,1500.0,1500.0
30097,2010-01-01 00:00:00,4303431,YOWIE PERMEN LOLLI,1.0,500.0,500.0
4500,2010-01-01 00:00:00,0330012,AQUA 1500ML 12 D 5500,1.0,3000.0,3000.0
27986,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
23281,2010-01-01 00:00:00,0340044,WALLS POPULAIRE CHO 90ML,1.0,3000.0,3000.0
27986,2010-01-01 00:00:00,4303272,FORMULA STRONG 65G,1.0,2500.0,2500.0
12159,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.0,7300.0
30097,2010-01-01 00:00:00,0300149,INDOMILK COKLAT200ML/UHT,1.0,2650.0,2650.0
30097,2010-01-01 00:00:00,4303322,"CLAP CLUP LOLLIPOP STRO 9,5G",1.0,500.0,500.0
30097,2010-01-01 00:00:00,0280084,TARO NET ITALIAN PIZZA 10G,1.0,990.0,990.0
29304,2010-01-01 00:00:00,0210064,SURYA PROMILD 16S,1.0,7300.091,7300.091
22340,2010-01-01 00:00:00,0330020,AQUA GALON 19L,1.0,10000.29,10000.29
4261,2010-01-01 00:00:00,0100143,REXONA MEN ROL ICE40ML,1.0,9955.0,9955.0
28465,2010-01-01 00:00:00,0070410,MAMY POKO PANTS XXL 3,1.0,8000.0,8000.0
16283,2010-07-09 23:10:33,0210034,LA LIGHTS 12S,1.0,7000.0,7000.0
28465,2010-01-01 00:00:00,0280028,ROLLER COASTER BBQ 70G,1.0,3651.1475,3651.1475
28465,2010-01-01 00:00:00,028370,LEO BAKED POTATO 16G,1.0,1000.0,1000.0
28465,2010-01-01 00:00:00,0280254,TARO NET SEAWEED 10G,1.0,975.0,975.0
7765,2010-08-08 10:25:02,0340002,WALLS PADDLE P JELLY WAVE 60ML,1.0,2000.0,2000.0
26249,2010-07-10 18:08:31,0100715,PIXY DEO VIOLETTE 34G,1.0,5200.0,5200.0
16798,2010-09-09 14:54:36,430159,KUBOTA AD-016,1.0,18181.8,18181.8
26249,2010-07-10 18:08:31,0340001,WALLS PADDLE P TRICO60ML,1.0,1500.0,1500.0
28465,2010-01-01 00:00:00,0160219,JOHNSONS SOAP 100G,1.0,3400.0,3400.0
11593,2010-01-01 00:00:00,0040157,ROMA KELAPA 300G,1.0,6000.0,6000.0
11593,2010-01-01 00:00:00,0070717,MOTHERLAND SOBEK SPECIAL,1.0,4999.95,4999.95
7422,2010-07-08 01:22:05,0210066,BINTANG BUANA FILTER 12S,1.0,4800.168,4800.168
7422,2010-07-08 01:22:05,0210067,BINTANG BUANA KRETEK 12S,1.0,4173.75,4173.75
16005,2010-07-09 11:50:04,0070735,GAS 3KG,1.0,12999.99,12999.99
4263,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
6204,2010-02-08 18:29:44,0070731,MOTHERLAND ROTI BROWNIES,1.0,8500.12,8500.12
6204,2010-02-08 18:29:44,007455,MODERN MODE PUF,1.0,3500.0,3500.0
6204,2010-02-08 18:29:44,0120253,FRESTEA FRUTCY MRKISA500ML,1.0,5000.0417,5000.0417
6204,2010-02-08 18:29:44,006020,GULA PASIR 1/4KG,1.0,2499.9962,2499.9962
6204,2010-02-08 18:29:44,0330011,AQUA 600ML 24 D 11000,1.0,1490.55,1490.55
6204,2010-02-08 18:29:44,0280383,CHEETOS JAGUNG BAKAR 48G,1.0,2200.0,2200.0
6204,2010-02-08 18:29:44,007830,MURNI RASA POLONG GANDUM,1.0,4000.0,4000.0
6204,2010-02-08 18:29:44,0070519,ANTIS JERUK SPRAY 30ML,1.0,5000.0,5000.0
28465,2010-01-01 00:00:00,0240216,CIPTADENT S WHITE 105GR,1.0,4000.0,4000.0
28465,2010-01-01 00:00:00,0120337,MIZONE ORANGE LIME 500ML,1.0,3000.0,3000.0
28465,2010-01-01 00:00:00,0070861,ARBAIN MINYAK ZAITUN,1.0,6500.0,6500.0
4504,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10000.0,10000.0
27987,2010-01-01 00:00:00,0070735,GAS 3KG,1.0,14000.0,14000.0
30097,2010-01-01 00:00:00,0120248,BUAVITA GUAVA 250ML,1.0,3916.0,3916.0
12882,2010-01-01 00:00:00,0070680,POPPINS ISI COKLAT 25G,1.0,931.515,931.515
9739,2010-01-01 00:00:00,0210036,LA LIGHTS 16S,1.0,9299.616,9299.616
4265,2010-01-01 00:00:00,0210058,SURYA SLIM MERAH 16S,1.0,9099.79,9099.79
9739,2010-01-01 00:00:00,0100114,CITRA H&B LWE MTIA250ML,1.0,15200.0,15200.0
9739,2010-01-01 00:00:00,0300077,BENDERA SKM COKLAT385G,1.0,6800.0,6800.0
33292,2010-01-11 12:00:01,0211234,SAMPOERNA KRETEK 12S,1.0,6500.0,6500.0
35225,2010-07-11 21:13:19,0280314,CHITATO BBQ 75G,1.0,7300.0,7300.0
39664,2010-01-01 00:00:00,0330014,AGUARIA 330ML 24 D 1000,1.0,1100.0,1100.0
42573,2010-01-01 00:00:00,4303754,OOPS KEJU KUNYAH 10G,1.0,500.0,500.0
11594,2010-01-01 00:00:00,0240134,PEPSODENT 190G,1.0,6000.0,6000.0
37835,2010-01-01 00:00:00,0270027,DANCOW COKLAT 200G,1.0,13500.0,13500.0
23282,2010-01-01 00:00:00,0070708,WALLS MOO MINI 35ML,1.0,1500.0,1500.0
30997,2010-01-01 00:00:00,007811,MURNI RASA MAKARONI GURIH,1.0,3900.0,3900.0
4506,2010-01-01 00:00:00,0210030,DJARUM SUPER 12S,1.0,8500.016,8500.016
27407,2010-11-10 10:18:22,0120203,FRESTEA FRUTCY LEM500ML,1.0,5000.0,5000.0
27407,2010-11-10 10:18:22,0210027,MARLBORO FILTER MERAH20S,1.0,11000.0,11000.0
27407,2010-11-10 10:18:22,0120060,POCARI PET 500ML,1.0,6000.0,6000.0
27407,2010-11-10 10:18:22,430119,WELCO KCG & KISMIS 35G,1.0,3500.0,3500.0
11595,2010-01-01 00:00:00,0330018,CLUB 330ML,1.0,948.19,948.19
30997,2010-01-01 00:00:00,007810,MURNI RASA MARNENG,1.0,3700.0,3700.0
7423,2010-07-08 01:22:52,0330012,AQUA 1500ML 12 D 5500,1.0,2968.7,2968.7
7423,2010-07-08 01:22:52,0120391,NU GREEN TEA KURMA 500ML,1.0,4000.15,4000.15
9740,2010-01-01 00:00:00,0210066,BINTANG BUANA FILTER 12S,1.0,4800.168,4800.168
10275,2010-01-01 00:00:00,0210032,DJARUM 76 12S,1.0,5800.0,5800.0
10275,2010-01-01 00:00:00,0210066,BINTANG BUANA FILTER 12S,1.0,4800.16,4800.16
10275,2010-01-01 00:00:00,0210067,BINTANG BUANA KRETEK 12S,1.0,4173.75,4173.75
9478,2010-01-01 00:00:00,0210021,SAMPOERNA AMILD 12S,1.0,7663.6872,7663.6872
9478,2010-01-01 00:00:00,0210062,GUDANG GARAM PROFS 16S,1.0,9000.138,9000.138
7424,2010-07-08 01:39:03,0210070,RED MILD 16S,1.0,6200.0,6200.0
9478,2010-01-01 00:00:00,0210036,LA LIGHTS 16S,1.0,9299.616,9299.616
9478,2010-01-01 00:00:00,0210031,DJARUM SUPER 16S,1.0,11000.0,11000.0
9478,2010-01-01 00:00:00,0210022,SAMPOERNA AMILD 16S,1.0,10000.32,10000.32
9478,2010-01-01 00:00:00,0210008,GUDANG GARAM SURYA 16S,1.0,10500.0,10500.0
4267,2010-01-01 00:00:00,0280120,CHITATO SAPI BUMBU BAKAR 19G,1.0,1775.0,1775.0
9478,2010-01-01 00:00:00,0210014,STAR MILD BIRU 16S,1.0,8893.5,8893.5
4509,2010-01-01 00:00:00,0070712,STAR MILD HIJAU 16S,1.0,8900.11,8900.11
